ID,NOME_CIENTIFICO,NOME_POPULAR
1598,Aspidosperma sp.,Estralador
1600,Aspidosperma sp.,Guarda-orvalho
1601,Aspidosperma sp.,Guatambu
1603,Aspidosperma sp.,Louro-pisco
1604,Aspidosperma sp.,Mangue
1606,Aspidosperma sp.,Merfim-verdadeiro
1607,Aspidosperma sp.,Murta
1608,Aspidosperma sp.,Pau-amarelo
1610,Aspidosperma sp.,Pau-marfim
1611,Aspidosperma sp.,Pau-pereira
1613,Aspidosperma sp.,Peroba
1614,Aspidosperma sp.,Peroba-mico-amarela
1616,Aspidosperma sp.,Pindaíba-branca
1617,Aspidosperma sp.,Pitiá
1618,Aspidosperma sp.,Pitiá-gararoba
1620,Aspidosperma sp.,Pitiá-marfim
1621,Aspidosperma sp.,Tambu
1622,Aspidosperma spruceanum Benth. ex Müll.Arg.,Amargoso
1624,Aspidosperma spruceanum Benth. ex Müll.Arg.,Guatambu
1625,Aspidosperma spruceanum Benth. ex Müll.Arg.,Guatambu-rugoso
1626,Aspidosperma spruceanum Benth. ex Müll.Arg.,Pau-amarelo
1627,Aspidosperma spruceanum Benth. ex Müll.Arg.,Pequiá
1628,Aspidosperma spruceanum Benth. ex Müll.Arg.,Pequiá-açu
1630,Aspidosperma spruceanum Benth. ex Müll.Arg.,Pereiro
1631,Aspidosperma spruceanum Benth. ex Müll.Arg.,Peroba
1632,Aspidosperma spruceanum Benth. ex Müll.Arg.,Peroba-cascuda
1633,Aspidosperma spruceanum Benth. ex Müll.Arg.,Peroba-do-campo
1635,Aspidosperma spruceanum Benth. ex Müll.Arg.,Peroba-preta
1636,Aspidosperma spruceanum Benth. ex Müll.Arg.,Peroba-rajada
1637,Aspidosperma spruceanum Benth. ex Müll.Arg.,Pitiá
1638,Aspidosperma spruceanum Benth. ex Müll.Arg.,Pitiá-mandioca
1639,Aspidosperma spruceanum Benth. ex Müll.Arg.,Quina-da-mata
1642,Aspidosperma tomentosum Mart.,Guatambu
1643,Aspidosperma tomentosum Mart.,Guatambu-vermelho
1644,Aspidosperma tomentosum Mart.,Ipê-peroba
1646,Aspidosperma tomentosum Mart.,Pau-pereira
1647,Aspidosperma tomentosum Mart.,Pau-pereira-do-campo
1648,Aspidosperma tomentosum Mart.,Pau-pereira-do-mato
1649,Aspidosperma tomentosum Mart.,Pau-pereiro-do-mato
1651,Aspidosperma tomentosum Mart.,Pequiá-da-pedra
1652,Aspidosperma tomentosum Mart.,Pequiá-sobre
1653,Aspidosperma tomentosum Mart.,Pereira-branca
1655,Aspidosperma tomentosum Mart.,Pereiro
1656,Aspidosperma tomentosum Mart.,Pereiro-do-campo
1657,Aspidosperma tomentosum Mart.,Peroba
1658,Aspidosperma tomentosum Mart.,Peroba-amarela
1660,Aspidosperma tomentosum Mart.,Peroba-de-campos
1661,Aspidosperma tomentosum Mart.,Peroba-de-lagoa-santa
1662,Aspidosperma tomentosum Mart.,Peroba-de-minas
1664,Aspidosperma tomentosum Mart.,Peroba-do-cerrado
690,Anadenanthera colubrina (Vell.) Brenan var. cebil,Arapiraca
691,Anadenanthera colubrina (Vell.) Brenan var. cebil,Brincos-de-sagui
692,Anadenanthera colubrina (Vell.) Brenan var. cebil,Cambuí-ferro
693,Anadenanthera colubrina (Vell.) Brenan var. cebil,Curupaí
694,Anadenanthera colubrina (Vell.) Brenan var. cebil,Guarapiraca
695,Anadenanthera colubrina (Vell.) Brenan var. cebil,Guarucaia
696,Anadenanthera colubrina (Vell.) Brenan var. cebil,Paricá
697,Anadenanthera colubrina (Vell.) Brenan var. colubrina,Angico
698,Anadenanthera colubrina (Vell.) Brenan var. colubrina,Angico-do-campo
699,Anadenanthera colubrina (Vell.) Brenan var. colubrina,Angico-do-cerrado
700,Anadenanthera falcata (Benth.) Speg.,Angico
701,Anadenanthera falcata (Benth.) Speg.,Angico-cascudo
702,Anadenanthera falcata (Benth.) Speg.,Angico-do-campo
703,Anadenanthera falcata (Benth.) Speg.,Angico-do-cerrado
704,Anadenanthera falcata (Benth.) Speg.,Angico-preto
705,Anadenanthera falcata (Benth.) Speg.,Angico-pururuca
706,Anadenanthera falcata (Benth.) Speg.,Angico-vermelho
707,Anadenanthera falcata (Benth.) Speg.,Arapiraca
708,Anadenanthera falcata (Benth.) Speg.,Barbatimão
709,Anadenanthera falcata (Benth.) Speg.,Cambuí-ferro
710,Anadenanthera falcata (Benth.) Speg.,Curupaí
711,Anadenanthera falcata (Benth.) Speg.,Monjoleiro
712,Anadenanthera falcata (Benth.) Speg.,Pau-de-boaz
714,Anadenanthera obliqua (Benth.) Brenan,Angico
715,Anadenanthera paniculata (Benth.) Brenan,Angico
716,Anadenanthera peregrina (L.) Speg.,Angico
717,Anadenanthera peregrina (L.) Speg.,Angico-branco
718,Anadenanthera peregrina (L.) Speg.,Angico-do-cerrado
719,Anadenanthera peregrina (L.) Speg.,Angico-do-cortume
720,Anadenanthera peregrina (L.) Speg.,Angico-do-morro
721,Anadenanthera peregrina (L.) Speg.,Angico-niopó
3572,Casearia grandiflora Cambess.,Pau-do-campo
3574,Casearia grandiflora Cambess.,Vaçatonga
3575,Casearia guianensis (Aubl.) Urb.,Café-do-diabo
3576,Casearia inaequilatera Cambess.,
3578,Casearia lasiophylla Eichler,Cambroé
3579,Casearia obliqua Spreng.,Araçatungo
3580,Casearia obliqua Spreng.,Cambroé
3582,Casearia obliqua Spreng.,Espeta
3583,Casearia obliqua Spreng.,Espeteiro
3584,Casearia obliqua Spreng.,Estralador
3585,Casearia obliqua Spreng.,Guaçatunga
3587,Casearia obliqua Spreng.,Guaçatunga-preta
3588,Casearia obliqua Spreng.,Guaçutonga
3589,Casearia obliqua Spreng.,Guaratunga
3591,Casearia obliqua Spreng.,Pau-do-campo
3592,Casearia obliqua Spreng.,Pau-do-carmo
3593,Casearia obliqua Spreng.,Quacitunga
3595,Casearia obliqua Spreng.,Vassitonga
3596,Casearia ovata Willd.,Anavinga
3597,Casearia parvifolia Willd.,Canela-de-veado
3599,Casearia parvifolia Willd.,Guaçatunga
3600,Casearia parvifolia Willd.,Guaratunga
3601,Casearia parvifolia Willd.,Pau-de-veado
3603,Casearia parvifolia Willd.,Vaçatonga
3604,Casearia praecox Griseb.,Castelo
3605,Casearia rupestris Eichler,Cafezeiro
3606,Casearia rupestris Eichler,Guaçatunga
3608,Casearia rupestris Eichler,Pruruca
3609,Casearia rupestris Eichler,Pururuca
3610,Casearia sp.,Açoita-cavalo
3612,Casearia sp.,Cafezinho
3613,Casearia sp.,Casearia-branca
3615,Casearia sp.,Guabiju
3616,Casearia sp.,Guaçatunga
3617,Casearia sp.,Língua-de-neném
3619,Casearia sp.,Pau-marfim
3620,Casearia sp.,Pitiá
3622,Casearia sylvestris Sw.,Acamoçu
3623,Casearia sylvestris Sw.,Apiá
3625,Casearia sylvestris Sw.,Apiá-acanuçu
3626,Casearia sylvestris Sw.,Bom-nome-branco
3627,Casearia sylvestris Sw.,Bugre-branco
3629,Casearia sylvestris Sw.,Café-do-mato
3630,Casearia sylvestris Sw.,Cafeeiro-do-mato
3631,Casearia sylvestris Sw.,Cafezeiro-do-mato
3633,Casearia sylvestris Sw.,Caimbim
3634,Casearia sylvestris Sw.,Caiubim
3635,Casearia sylvestris Sw.,Cambroé
3636,Casearia sylvestris Sw.,Canela-de-veado
3638,Casearia sylvestris Sw.,Carrapatinho
3639,Casearia sylvestris Sw.,Carvalhinho
3641,Casearia sylvestris Sw.,Chá-de-frade
3642,Casearia sylvestris Sw.,Erva-da-pontada
3643,Casearia sylvestris Sw.,Erva-de-bugre
3644,Casearia sylvestris Sw.,Erva-de-lagarto
3646,Casearia sylvestris Sw.,Erva-de-teiú
3647,Casearia sylvestris Sw.,Espeta
3648,Casearia sylvestris Sw.,Espeteiro
3650,Casearia sylvestris Sw.,Estralador
3651,Casearia sylvestris Sw.,Folha-larga
3653,Casearia sylvestris Sw.,Gaibim
3654,Casearia sylvestris Sw.,Gaimbim
3655,Casearia sylvestris Sw.,Graçatonga
3656,Casearia sylvestris Sw.,Guaçatunga
3658,Casearia sylvestris Sw.,Guaçatunga-preta
3659,Casearia sylvestris Sw.,Guaçutonga
3660,Casearia sylvestris Sw.,Guaiubim
3662,Casearia sylvestris Sw.,Ingá
3663,Casearia sylvestris Sw.,Língua-de-lagarto
3664,Casearia sylvestris Sw.,Lingua-de-teiú
3666,Casearia sylvestris Sw.,Língua-de-tuí
3667,Casearia sylvestris Sw.,Marmelada-vermelha
3668,Casearia sylvestris Sw.,Marmelinho-do-campo
3670,Casearia sylvestris Sw.,Pau-branco
3671,Casearia sylvestris Sw.,Pau-de-bugre
3672,Casearia sylvestris Sw.,Pau-de-lagarto
3674,Casearia sylvestris Sw.,Pau-do-campo
3675,Casearia sylvestris Sw.,Pau-do-carmo
3676,Casearia sylvestris Sw.,Peiú
3678,Casearia sylvestris Sw.,Pióia
3679,Casearia sylvestris Sw.,Pitiá
3680,Casearia sylvestris Sw.,Pitumba-de-folha-miúda
3681,Casearia sylvestris Sw.,Próia
3682,Casearia sylvestris Sw.,Quacitunga
3683,Casearia sylvestris Sw.,São-gonçalinho
3684,Casearia sylvestris Sw.,Sardinheira-branca
3685,Casearia sylvestris Sw.,Saritã
3686,Casearia sylvestris Sw.,Teiú
3687,Casearia sylvestris Sw.,Tiuzinho
3688,Casearia sylvestris Sw.,Vaçatonga
3689,Casearia sylvestris Sw.,Varre-forno
3690,Casearia sylvestris Sw.,Vassatonga
3691,Casearia sylvestris Sw.,Vassitonga
3692,Casearia ulmifolia Vahl ex Vent.,Cafezinho
3693,Cassia adiantifolia Spruce,Coração-de-negro
3694,Cassia adiantifolia Spruce,Muirapaxiúba
3695,Cassia adiantifolia Spruce,Pau-preto
3696,Cassia affinis Benth.,Fedegoso-legítimo
3697,Cassia apoucouita Aubl.,Apoucoita
3698,Cassia apoucouita Aubl.,Braúna
3699,Cassia apoucouita Aubl.,Cabatã-de-leite
3700,Cassia apoucouita Aubl.,Canela-preta
3702,Cassia apoucouita Aubl.,Coração-de-negro
3703,Cassia apoucouita Aubl.,Groçaí-azeite
3704,Cassia apoucouita Aubl.,Guaraçaí
3706,Cassia apoucouita Aubl.,Jaúna
3707,Cassia apoucouita Aubl.,Jitaí-preto
3709,Cassia apoucouita Aubl.,Membi
3710,Cassia apoucouita Aubl.,Pau-ferro
3711,Cassia apoucouita Aubl.,Pau-peroba
3713,Cassia apoucouita Aubl.,Pijuneirarana
3714,Cassia apoucouita Aubl.,Pixuneirana
3715,Cassia bacillaris L.f.,Aleluia
3717,Cassia biflora L.,Amarelo
3718,Cassia biflora L.,Candeio
3719,Cassia biflora L.,Vinhático
3721,Cassia ensiformis Vell.,
3722,Cassia excelsa Schrad.,Pau-de-ovelha
3723,Cassia fastuosa Willd.,Angico
3725,Cassia fastuosa Willd.,Barbatimão
3726,Cassia fastuosa Willd.,Canafístula
3727,Cassia fastuosa Willd.,Paricá
3729,Cassia ferruginea (Schrad.) Schrad. ex DC.,Canafístula
3730,Cassia ferruginea (Schrad.) Schrad. ex DC.,Canafístula-amarela
5288,Couepia paraensis subsp. glaucescens (Spruce ex Hook.f.) Prance,Uxirana
5289,Couepia racemosa Benth. ex Hook.f.,Tucuribá
5290,Couepia robusta Huber,Abiurana
5291,Couepia robusta Huber,Castanha-de-cutia
5292,Couepia rufa Ducke,Oiti
5293,Couepia rufa Ducke,Oiticica-de-pernambuco
5295,Couepia rufa Ducke,Oiti-coróia
5296,Couepia schottii Fritsch.,Milho-torrado-de-folha-larga
5298,Couepia sp.,Bom-nome-preto
5299,Couepia sp.,Cabatã-cega-machado
5301,Couepia sp.,Carrapeta-tataburá
5302,Couepia sp.,Casca-dura
5304,Couepia sp.,Facheiro
5305,Couepia sp.,Goiti
5307,Couepia sp.,Louro
5308,Couepia sp.,Malhado
5310,Couepia sp.,Mel-de-furo
5312,Couepia sp.,Oiticica
5313,Couepia sp.,Oiti-de-morcego
5315,Couepia sp.,Oitizinho
5316,Couepia sp.,Serrote
5318,Couepia sp.,Tauari
5319,Couepia subcordata Benth. ex Hook.f.,Marirana
5321,Couepia uiti (Mart. ex Zucc.) Benth.,Assici
5322,Couepia uiti (Mart. ex Zucc.) Benth.,Oiti
5323,Couepia uiti (Mart. ex Zucc.) Benth.,Outi
5324,Couma guianensis Aubl.,Cumã-açu
5326,Couma guianensis Aubl.,Sorva
5327,Couma guianensis Aubl.,Sorva-amarga
5328,Couma guianensis Aubl.,Sorva-grande
5330,Couma longipedicellata W.A.Rodrigues,Cumã-açu
5331,Couma longipedicellata W.A.Rodrigues,Sorva
5333,Couma macrocarpa Barb.Rodr.,Cumã-açu
5334,Couma macrocarpa Barb.Rodr.,Cumã-uaçu
5335,Couma macrocarpa Barb.Rodr.,Cunã-açu
5336,Couma macrocarpa Barb.Rodr.,Sorva
5337,Couma macrocarpa Barb.Rodr.,Sorva-grande
5339,Couma macrocarpa Barb.Rodr.,Tauari-branco
5340,Couma multiflora (Sm.) Eyma,
5342,Couma rigida Müll.Arg.,Itapeuá
5343,Couma rigida Müll.Arg.,Marfim
5344,Couma rigida Müll.Arg.,Mocujê
5346,Couma utilis (Mart.) Müll.Arg.,Coumã
5347,Couma utilis (Mart.) Müll.Arg.,Cuma
5348,Couma utilis (Mart.) Müll.Arg.,Cumã
5350,Couma utilis (Mart.) Müll.Arg.,Soruvina
5351,Couma utilis (Mart.) Müll.Arg.,Sorva
5352,Couma utilis (Mart.) Müll.Arg.,Sorva-miúda
5354,Couma utilis (Mart.) Müll.Arg.,Sorveira
5355,Couma utilis (Mart.) Müll.Arg.,Sorvinha
5356,Coumarouna,
5357,Coumarouna ferrea Ducke,
5359,Coumarouna polyphylla Ducke,
5360,Coumarouna speciosa Ducke,
5362,Couralia toxophora (Mart.) Benth.,
5364,Couratari coriacea Mart. ex O.Berg,
5365,Couratari domestica Mart.,
5366,Couratari estrellensis (Raddi) Kuntze,
5368,Couratari guianensis Aubl.,Caçador
5369,Couratari guianensis Aubl.,Cachimbeiro
5371,Couratari guianensis Aubl.,Tauari
5372,Couratari guianensis Aubl.,Tauari-branco
5373,Couratari guianensis Aubl.,Tauari-claro
5375,Couratari martiana (O.Berg) Miers,Tauari
5376,Couratari multiflora (J.E.Sm.) Eyma,Tauari
5377,Couratari oblongifolia Ducke & R.Knuth,Embirema
5379,Couratari oblongifolia Ducke & R.Knuth,Tauari-amarelo
5380,Couratari oblongifolia Ducke & R.Knuth,Tauari-branco
5381,Couratari oblongifolia Ducke & R.Knuth,Tauari-morrão
5382,Couratari oligantha A.C.Sm.,Tauari
5384,Couratari pyramidata (Vell.) R.Knuth.,Jequitibá
5385,Couratari pyramidata (Vell.) R.Knuth.,Jequitibá-de-manta
5387,Couratari sp.,Embira-cheirosa
5388,Couratari sp.,Tauari-preto
5389,Couratari sp.,Tauari-rosa
5390,Couratari sp.,Tauari-vermelho
5392,Couratari stellata A.C.Sm.,Tauari-duro
5393,Couratari stellata A.C.Sm.,Tauari-escuro
5394,Couratari stellata A.C.Sm.,Tauari-rosa
5396,Couroupita crenulata Miers,
5397,Couroupita guianensis Aubl.,Abricó-de-macaco
5398,Couroupita guianensis Aubl.,Amêndoa-dos-andes
5400,Couroupita guianensis Aubl.,Coco-de-macaco
5401,Couroupita guianensis Aubl.,Cuia-de-macaco
5402,Couroupita guianensis Aubl.,Curipita
6257,Dipteryx odorata (Aubl.) Willd.,Cumaru-de-cheiro
6259,Dipteryx odorata (Aubl.) Willd.,Cumaru-do-amazonas
6260,Dipteryx odorata (Aubl.) Willd.,Cumaru-escuro
5560,Cryptocarya aschersoniana Mez,Noz-moscada-do-brasil
5561,Cryptocarya aschersoniana Mez,Pau-santo
5562,Cryptocarya aschersoniana Mez,Utinga
5563,Cryptocarya guianensis Meisn.,Caaxió
5564,Cryptocarya guianensis Meisn.,Caiaxió
5565,Cryptocarya hyrsuta (Nees) Schott,Canela-branca
5566,Cryptocarya hyrsuta (Nees) Schott,Canela-cheirosa
5567,Cryptocarya hyrsuta (Nees) Schott,Canela-de-folha-miúda
5568,Cryptocarya hyrsuta (Nees) Schott,Canela-de-papagaio
5569,Cryptocarya hyrsuta (Nees) Schott,Madeira-de-rei
5570,Cryptocarya luteola Nees,Louro
5571,Cryptocarya luteola Nees,Louro-batata
5572,Cryptocarya mandioccana Meisn.,Batalha
5573,Cryptocarya mandioccana Meisn.,Cajati
5574,Cryptocarya mandioccana Meisn.,Canela-bastarda
5575,Cryptocarya mandioccana Meisn.,Canela-batalha
5576,Cryptocarya mandioccana Meisn.,Canela-branca
5577,Cryptocarya mandioccana Meisn.,Canela-lageana
5578,Cryptocarya minima Mez,Canela-abacate
5579,Cryptocarya minima Mez,Canela-do-brejo
5580,Cryptocarya minima Mez,Louro-abacate
5581,Cryptocarya moschata Nees,
5582,Cryptocarya schwackeana Mez,Canela-batalha
5583,Cryptocarya sp.,Louro-amarelo
5584,Cryptomeria japonica D.Don,Araucaria-do-japão
5585,Cryptomeria japonica D.Don,Árvore-do-natal
5586,Cryptomeria japonica D.Don,Cedro-japonês
5587,Cunninghamia sinensis R.Br.,Árvore-do-natal
5588,Cunuria,
5589,Cunuria crassipes Müll.Arg.,Cunuri
5590,Cunuria spruceana Baill.,Cunuri
5591,Cupania emarginata Cambess.,Cajueiro-do-campo
7091,Esenbeckia stipularis Mart.,Laranjeira-do-mato
7092,Esenbeckia stipularis Mart.,Limoeiro-do-mato
7093,Esenbeckia stipularis Mart.,Pau-marfim
7095,Etaballia guianensis Benth.,Mututi
7096,Etaballia guianensis Benth.,Mututi-da-margem
7097,Eucalyptus acmenioides Schau.,Eucalipto
7098,Eucalyptus alba Reinw ex Blume,Eucalipto
7099,Eucalyptus amygdalina Labill.,
7100,Eucalyptus botryoides Sm.,Eucalipto
7101,Eucalyptus brachypoda Turcz.,Eucalipto
7102,Eucalyptus bridgenesia R.T.Baker,Eucalipto
7103,Eucalyptus callophylla R.BR.,
7104,Eucalyptus camaldulensis Dehnh.,Eucalipto
7105,Eucalyptus capitellata Sm.,Eucalipto
7106,Eucalyptus carynocalix F.Muell.,Eucalipto
7107,Eucalyptus citriodora Hook.,Eucalipto-limão
7108,Eucalyptus citriodora,Eucaliptos
7109,Eucalyptus cladocalyx F.Muell.,
7110,Eucalyptus cloeziana F.Muell.,Eucalipto
7111,Eucalyptus concideneana Maiden,Eucalipto
7112,Eucalyptus cornuta Labill.,Eucalipto
7113,Eucalyptus corymbosa Sm.,Eucalipto
7114,Eucalyptus corynocalyx F.Muell.,Eucalipto
7115,Eucalyptus crebra F.Muell.,Eucalipto
7116,Eucalyptus dalrympleana Maiden,Eucalipto
7117,Eucalyptus deanei Maiden,Eucalipto
7118,Eucalyptus decaisneana Blume,Eucalipto
7119,Eucalyptus deglupta Blume,Eucalipto
7120,Eucalyptus delegantensis R.T.Baker,Eucalipto
7121,Eucalyptus diversicolor F.Muell.,Eucalipto
7122,Eucalyptus dunnii Maiden,Eucalipto
7123,Eucalyptus elaeophora F. Muell.,
7124,Eucalyptus elaeophora F.Muell.,
7125,Eucalyptus eugenioides Sieber ex Spreng.,Eucalipto
7126,Eucalyptus eximia Schauer.,
7127,Eucalyptus exserta F.Muell.,Eucalipto
7128,Eucalyptus fastigata Deane & Maiden,Eucalipto
7129,Eucalyptus gigantea Dehnh.,Eucalipto
7130,Eucalyptus globulus Labill.,Eucalipto
7131,Eucalyptus gomphocephala DC.,Eucalipto
7132,Eucalyptus goniocalyx F.Muell.,Eucalipto
7133,Eucalyptus grandis Hill ex Maiden,Eucalipto
7134,Eucalyptus gummifera (Gaertn.) Hochr.,
7135,Eucalyptus gunnii Hk.,Eucalipto
7136,Eucalyptus hemipholia F.Muell.,Eucalipto
7137,Eucalyptus kirtoniana F.Muell.,Eucalipto
7138,Eucalyptus leucoxylon F.Muell.,Eucalipto
7139,Eucalyptus lindleyana DC.,
7140,Eucalyptus longifolia Link,Eucalipto
7142,Eucalyptus macarthurii H.Deane & Maid.,Eucalipto
7143,Eucalyptus macrorhyncha F.Muell.,Eucalipto
7144,Eucalyptus maculata Hook.,
7146,Eucalyptus marginata Sm.,Eucalipto
7147,Eucalyptus melliodora A.Cunn.,Eucalipto
7148,Eucalyptus microporys F.Muell.,Eucalipto
7150,Eucalyptus nitens Maiden,Eucalipto
7151,Eucalyptus obliqua LHér.,Eucalipto
7152,Eucalyptus obliqua LHér.,Eucalipto-gigante
7153,Eucalyptus occidentalis Endl.,Eucalipto
7155,Eucalyptus paniculata Sm.,Eucalipto
7156,Eucalyptus pilularis Sm.,Eucalipto
7158,Eucalyptus piperita Sm.,Eucalipto-pimenta
7159,Eucalyptus planchoniana F.Muell.,Eucalipto
7160,Eucalyptus polyanthemos Schau.,Eucalipto
7162,Eucalyptus punctata DC.,Eucalipto
7163,Eucalyptus radiata Sieber ex DC.,Eucalipto
7164,Eucalyptus regnans F.Muell.,Eucalipto
7165,Eucalyptus resinifera Sm.,Eucalipto
7167,Eucalyptus rostrata Schlecht.,Eucalipto
7168,Eucalyptus rubida Deane & Maiden,Eucalipto
7170,Eucalyptus saligna Sm.,Eucalipto
7171,Eucalyptus siderophloia Benth.,Eucalipto
7172,Eucalyptus sideroxylon A.Cunn.,
7174,Eucalyptus stuartiana F.Muell.,Eucalipto
7175,Eucalyptus terenticornis Sm.,Eucalipto
7176,Eucalyptus tesselaris F.Muell.,
7177,Eucalyptus tetrodonta F.Muell.,Eucalipto
7179,Eucalyptus trabuti Vilm.,Eucalipto
7180,Eucalyptus triantha Link,Eucalipto
7182,Eucalyptus urophylla S.T.Blake,Eucalipto
7183,Eucalyptus viminalis Labill.,Eucalipto
7184,Eugenia arrabidea O.Berg,Uvaia
7186,Eugenia beaurepaireana (Kiaersk.) Legrand,Domingos
7187,Eugenia beaurepaireana (Kiaersk.) Legrand,Guamirim
7188,Eugenia beaurepaireana (Kiaersk.) Legrand,Guamirim-ferro
7190,Eugenia beaurepaireana (Kiaersk.) Legrand,Ingabaú
7191,Eugenia begensis O.Berg,Araçá-pitanga
7192,Eugenia bracteata (Willd.) DC.,Grão-de-galo
7193,Eugenia brasiliensis Lam.,Cumbixaba
7194,Eugenia brasiliensis Lam.,Cumbixava
7196,Eugenia brasiliensis Lam.,Grumixama
7197,Eugenia brasiliensis Lam.,Grumixameira
7198,Eugenia brasiliensis Lam.,Grumixava
7200,Eugenia brasiliensis Lam.,Gurumixama
7201,Eugenia brasiliensis Lam.,Ibaporoiti
7202,Eugenia brasiliensis Lam.,Pepeu
7204,Eugenia cabelludo Kiaersk.,Cabeludo
7205,Eugenia campestris DC.,Ubaia
7206,Eugenia campestris Vell.,Uvaia
7208,Eugenia cauliflora DC.,Jabuticaba-de-sabará
7209,Eugenia cauliflora DC.,Jabuticaba-de-são-paulo
7210,Eugenia cauliflora DC.,Jabuticaba-do-mato
7212,Eugenia cauliflora DC.,Jabuticabeira-murta
7213,Eugenia cerasiflora Miq.,Guamirim
7214,Eugenia cerasiflora Miq.,Mamona
7216,Eugenia chartacea McVaugh,Aste
7217,Eugenia chartacea McVaugh,Astia
7218,Eugenia cisplatensis Cambess.,
7220,Eugenia crenata Vell.,
7221,Eugenia dasyblasta (O.Berg) Ndz.,Pitanga-mulata
7222,Eugenia depauperata Cambess.,Guabiraba
7224,Eugenia dura Merr.,Batinga-branca
7225,Eugenia dura Merr.,Bracatinga
7227,Eugenia dysenterica DC.,Cagaita
7228,Eugenia dysenterica DC.,Cagaiteira
7230,Eugenia edulis Vell.,Cereja-da-terra
7231,Eugenia edulis Vell.,Cereja-do-mato
7232,Eugenia edulis Vell.,Jabuticaba
722,Anadenanthera peregrina (L.) Speg.,Angico-pardo
723,Anadenanthera peregrina (L.) Speg.,Angico-vermelho
724,Anadenanthera peregrina (L.) Speg.,Cambuí-angico
726,Anadenanthera peregrina (L.) Speg.,Curupaíba
727,Anadenanthera peregrina (L.) Speg.,Curupari
728,Anadenanthera peregrina (L.) Speg.,Jacaré
729,Anadenanthera peregrina (L.) Speg.,Niopó
731,Anadenanthera peregrina (L.) Speg.,Paricá-da-terra-firme
732,Anadenanthera peregrina (L.) Speg.,Paricá-de-curtume
733,Anadenanthera pterosperma (Benth.) Brenan,Angico
735,Andira anthelmia (Vell.) J.F.Macbr.,Andiraíba
736,Andira anthelmia (Vell.) J.F.Macbr.,Andira-ibiá
737,Andira anthelmia (Vell.) J.F.Macbr.,Angelim
739,Andira anthelmia (Vell.) J.F.Macbr.,Angelim-de-folha-grande
740,Andira anthelmia (Vell.) J.F.Macbr.,Angelim-de-folha-larga
741,Andira anthelmia (Vell.) J.F.Macbr.,Angelim-de-morcego
742,Andira anthelmia (Vell.) J.F.Macbr.,Angelim-do-campo
743,Andira anthelmia (Vell.) J.F.Macbr.,Angelim-macho
745,Andira anthelmia (Vell.) J.F.Macbr.,Angelim-preto
746,Andira anthelmia (Vell.) J.F.Macbr.,Aracuí
747,Andira anthelmia (Vell.) J.F.Macbr.,Aracuri
748,Andira anthelmia (Vell.) J.F.Macbr.,Arielina
750,Andira anthelmia (Vell.) J.F.Macbr.,Baracuí-pedra
751,Andira anthelmia (Vell.) J.F.Macbr.,Bracuí
752,Andira anthelmia (Vell.) J.F.Macbr.,Gracuí
753,Andira anthelmia (Vell.) J.F.Macbr.,Guaracuí
755,Andira anthelmia (Vell.) J.F.Macbr.,Guiti-amarelo
756,Andira anthelmia (Vell.) J.F.Macbr.,Jacarandá-morcego
757,Andira anthelmia (Vell.) J.F.Macbr.,Lombrigueira
759,Andira anthelmia (Vell.) J.F.Macbr.,Pau-de-morcego
760,Andira anthelmia (Vell.) J.F.Macbr.,Pau-lombriga
761,Andira anthelmia (Vell.) J.F.Macbr.,Pau-ripa
762,Andira anthelmia (Vell.) J.F.Macbr.,Sucupira
766,Andira coriacea Pulle,Almendro-de-rio
767,Andira coriacea Pulle,Andira
768,Andira coriacea Pulle,Andirá
770,Andira coriacea Pulle,Angelim-vermelho
772,Andira fraxinifolia Benth.,Andirá-araroba
774,Andira fraxinifolia Benth.,Angelim-amargoso
775,Andira fraxinifolia Benth.,Angelim-araroba
776,Andira fraxinifolia Benth.,Angelim-coco
778,Andira fraxinifolia Benth.,Angelim-do-mato
779,Andira fraxinifolia Benth.,Angelim-pedra
780,Andira fraxinifolia Benth.,Angico-cambi
781,Andira fraxinifolia Benth.,Angico-rosa
783,Andira fraxinifolia Benth.,Araroba-do-mato
784,Andira fraxinifolia Benth.,Guarucaia
785,Andira fraxinifolia Benth.,Jorgelim
787,Andira fraxinifolia Benth.,Pau-angelim
788,Andira fraxinifolia Benth.,Pau-de-mamona-do-mato
789,Andira fraxinifolia Benth.,Pau-de-morcego
790,Andira fraxinifolia Benth.,Pau-mamona-do-mato
